Name	GND
Wolfersdorf Friedrich	129266183
Wolfersdorff Elise von	https://d-nb.info/gnd/117446823	https://d-nb.info/gnd/1116741369
Wölfert Wilhelm	https://d-nb.info/gnd/117453390	https://d-nb.info/gnd/117679372	https://d-nb.info/gnd/1081846690	https://d-nb.info/gnd/1179414993
Wolff Adolf Wilhelm	https://d-nb.info/gnd/118088726	https://d-nb.info/gnd/1283888270
Wolff Albert	103747936X
Wolff Anna Julia	117447188
Wolff Bruno	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolff Emil	https://d-nb.info/gnd/1276085729	https://d-nb.info/gnd/129584487	https://d-nb.info/gnd/121830810	https://d-nb.info/gnd/1049681282
Wolff Emil Hermann Friedrich	117449938
Wolff Franz	https://d-nb.info/gnd/105315576X	https://d-nb.info/gnd/117440434
Wolff Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolff Julius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolff Karl Wilhelm	https://d-nb.info/gnd/121830772	https://d-nb.info/gnd/12056680X
Wolff Leonhard	117441503
Wolff Lion	140190015
Wolff Louis Wilhelm Otto	1243896639
Wolff (auch: Wolff-Kassel) Louis	kein Eintrag von api gefunden
Wolff Ludwig	104298170
Wolff Max Josef	117441880
Wolff Philipp Heinrich	https://d-nb.info/gnd/10072289X	https://d-nb.info/gnd/1147389314
Wolff Heinrich Rudolf	1159080429
Wolff Theodor	118634844
Wolff Ulla	https://d-nb.info/gnd/116920041	https://d-nb.info/gnd/1065061390
Wolff Viktor	1193647002
Wolff Wilhelm Martin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolff Wilhelm P	117443468
Wolff-Beckh Friedrich Gustav Bruno	kein Eintrag von api gefunden
Wolff-Meder Margarete	127352082
Wolff-Thüring Theodor	1043564411
Wolffberg Louis	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolfhagen Friederike	11720899X
Wölfle Johann Gebhard	kein Eintrag von api gefunden
Wolfram Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolfram Ernst	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolfram Leo	10119885X
Wolfram Hermann Ludwig	https://d-nb.info/gnd/100723004	https://d-nb.info/gnd/117548669
Wolfskehl Karl	118634976
Wolfsohn Wilhelm	https://d-nb.info/gnd/118847104	https://d-nb.info/gnd/117434817	https://d-nb.info/gnd/1060461706
Wolfsohn Wilh	https://d-nb.info/gnd/118847104	https://d-nb.info/gnd/117434817
Wolfstieg August	117440299
Wolkenstein-Rodenegg Arthur Karl Leonard Graf	kein Eintrag von api gefunden
Woll Karl August	119108461
Wollenweber Ludwig August	1050528611
Woller Th	123939976
Wollf Karl	https://d-nb.info/gnd/117441376	https://d-nb.info/gnd/1035175940
Wollf-Friedberg Johanna	117433446
Wollheim da Fonseca Anton Edmund	117433640
Wollmann Eduard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wollmar Leopold	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wollrabe Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wolrad E	116418818
Wolters Wilhelm	https://d-nb.info/gnd/117434817	https://d-nb.info/gnd/1035175886	https://d-nb.info/gnd/138263868	https://d-nb.info/gnd/11743468X	https://d-nb.info/gnd/1053279841
Woltersdorff Marie	https://d-nb.info/gnd/124379237X	https://d-nb.info/gnd/1206956666
Wolzogen Karl August Alfred	117435325
Wolzogen Ernst	https://d-nb.info/gnd/11889028X	https://d-nb.info/gnd/1110061242	https://d-nb.info/gnd/104068949	https://d-nb.info/gnd/117435511	https://d-nb.info/gnd/117435325
Wolzogen Hans Paul	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Woenig Franz	117614041
Woeniger Julius	https://d-nb.info/gnd/117456004	https://d-nb.info/gnd/14397968X
Wood James	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Woort Lüder	1035114232
Worch Gottfried	117423505
Wördemann Jan Hinnerk	117456071
Woringen Franz Arnold Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wörishöffer Sophie	105404624
Wörle Karl Heinrich Theodor	117456195
Worm Fritz	https://d-nb.info/gnd/11742384X	https://d-nb.info/gnd/117423874
Woermann Karl	1215796129
Worms Karl Emanuel	117424218
Wormstall Joseph	117424420
Wörndl Friedrich	117456365
Wörndle (von Adelsfried) Heinrich	kein Eintrag von api gefunden
Wörner Bernhard	117456446
Woerner U. Carolina	117456535
Woerner Roman	https://d-nb.info/gnd/117456586	https://d-nb.info/gnd/13403693X	https://d-nb.info/gnd/117456535	https://d-nb.info/gnd/119060302
Woerner Hertha	https://d-nb.info/gnd/119060302	https://d-nb.info/gnd/117456586
Woerner Pauline	127368914
Wörnitz Hans	1157816029
Woerth Ludwig Emil	kein Eintrag von api gefunden
Wörther Franz	https://d-nb.info/gnd/119153769	https://d-nb.info/gnd/136215963
Wothe Anny	116679913
Wouvermans Aimé	117425621
Woycke August	1157590624
Wrany Eugen	117426946
Wratisch Josef	kein Eintrag von api gefunden
Wrcde Friedrich Fürst	kein Eintrag von api gefunden
Wrede Gabriele Fürstin	140710078
Wrede Ferdinand Christian Wilhelm Richard	117428175
Wrubel Friedrich Remigius Ernst	kein Eintrag von api gefunden
Wucke Christian Ludwig	104316012
Wulckow Ernst Richard	117377198
Wulff Ernst Ludwig	11738870X
Wulff Karl	1050511972
Wulff Leo	116878428
Wulff Joachim Wilhelm	1243979577
Wulff Friedrich Wilibald	https://d-nb.info/gnd/138466769	https://d-nb.info/gnd/1243979577
Wulffen Wolf Hasso Erich	117389102
Wulfsheim Felix	kein Eintrag von api gefunden
Wunder-Völcker Karl Gustav Friedrich Otto	1243979097
Wunderlich Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wundtke Max Alfred Ferdinand	117356522
Wünscher Ernst Robert Harry	kein Eintrag von api gefunden
Wunschmann Gustav	117356689
Würdig Ludwig	https://d-nb.info/gnd/1034026089	https://d-nb.info/gnd/120599805	https://d-nb.info/gnd/100309283
Würkert Grete	1014859824
Würkert Ludwig Friedrich	117374997
Wurm Christian Friedrich Ludwig	119556936
Wurm Ernest	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wurmb Alfred Ritter	kein Eintrag von api gefunden
Wurmb Richard	1045515965
Wurmbrand-Stuppach Stefanie Gräfin	1227397569
Wurst Christian Wilhelm	https://d-nb.info/gnd/1050532481	https://d-nb.info/gnd/100178405
Wurst Richard Paul	116061219
Würtenberger Alexander	1012392767
Wurzbach Alfred Ritter von	https://d-nb.info/gnd/117359084	https://d-nb.info/gnd/117359157	https://d-nb.info/gnd/119532522
Wurzbach Konstant Ritter von	119532522
Würzburg Ludwig	1318563402
Wüst Wilhelm Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Wuthenow Alwine	https://d-nb.info/gnd/116046414	https://d-nb.info/gnd/105332247X
Wuttke-Biller Emma	117347566
Wychgram Lukas	kein Eintrag von api gefunden
Wyneken Ernst Friedrich	https://d-nb.info/gnd/137212097	https://d-nb.info/gnd/118635743
Wysard Alexander Philipp	1089578164
Wyß Bernhard	101512156X
Wyß Rudolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
X. Luminica	117500496
Xantippus 	kein Eintrag von api gefunden
York H	102283788
York B. von	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Young Betty	116945699
Young Gustav	136090893
Ysentorff Hermann	116333235
Zabel Eugen	116946733
Zablatzky Franz	kein Eintrag von api gefunden
Zachariae Blanka	1072564386
Zacharias Louis	116947764
Zacher Albert	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zahn Ernst	https://d-nb.info/gnd/118996282	https://d-nb.info/gnd/1220736260
Zahn Klara	17396205X
Zalten Georg	kein Eintrag von api gefunden
Zander Daniel	https://d-nb.info/gnd/11696281X	https://d-nb.info/gnd/120898233
Zander Karl	11696328X
Zangerle Joseph M	kein Eintrag von api gefunden
Zapf Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zapf Johann Jakob Ludwig	1243979593
Zapf Johann Adolf	1243979593
Zapp Arthur	https://d-nb.info/gnd/116965959	https://d-nb.info/gnd/1138992380
Zapp Hedwig	https://d-nb.info/gnd/1138992380	https://d-nb.info/gnd/116965959
Zappert Bruno	https://d-nb.info/gnd/116966122	https://d-nb.info/gnd/107351840X
Zarnack Rosa	https://d-nb.info/gnd/138581355	https://d-nb.info/gnd/1055113223
Zaeslin Emanuel	https://d-nb.info/gnd/116948507	https://d-nb.info/gnd/1303813718	https://d-nb.info/gnd/1304019357
Zastra Julius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zastrow Karl	116966645
Zatzmann Valentin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zaubzer Marie Anna	1192707656
Zdekauer Konrad Ritter	https://d-nb.info/gnd/1058989499	https://d-nb.info/gnd/127302883
Zechmeister Alexander Viktor	117381187
Zedelius Marie	101198566
Zedelius Theodore	https://d-nb.info/gnd/116967374	https://d-nb.info/gnd/117946639X
Zedlitz und Neukirch Friedrich Wilhelm Dietz	kein Eintrag von api gefunden
Zedlitz ( und Neukirch) Eberhard	https://d-nb.info/gnd/1052708919	https://d-nb.info/gnd/1159054932
Zedlitz-Trützschler Elisabeth	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zedtwitz Ewald	116967838
Zedtwitz-Liebenstein Klemens	kein Eintrag von api gefunden
Zeh Friedrich Wilhelm August	kein Eintrag von api gefunden
Zeh Karl	https://d-nb.info/gnd/1025835573	https://d-nb.info/gnd/1025120582	https://d-nb.info/gnd/1033061727
Zehender Ferdinand	1246323192
Zehlicke Adolf	1020686367
Zehren Claus	116539798
Zeiler Johann Nepomuk	kein Eintrag von api gefunden
Zeise Heinrich	116970219
Zeisiger Ernst	kein Eintrag von api gefunden
Zeising Adolf	https://d-nb.info/gnd/116970413	https://d-nb.info/gnd/1250694086
Zeitler Rudolf	https://d-nb.info/gnd/1290656541	https://d-nb.info/gnd/114066087X
Zeitz Johannes Christoph	105540063X
Zelau Kurt	127302883
Zelezny Zdenko	116975490
Zelion Freiin Emma	kein Eintrag von api gefunden
Zell B. W	1049272595
Zell F	https://d-nb.info/gnd/119545780	https://d-nb.info/gnd/12793569X
Zelle Hermann	1012305953
Zeller Ernst Albert	104047534
Zeller Cäcilie	117595845
Zeller Eduard Maximilian	116976802
Zeller Heinrich	116977736
Zeller Luise	https://d-nb.info/gnd/116978228	https://d-nb.info/gnd/124684629	https://d-nb.info/gnd/118729456X	https://d-nb.info/gnd/116178051
Zenker Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zenz Peter	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zepler Georg	https://d-nb.info/gnd/11698239X	https://d-nb.info/gnd/1058620681
Zerbst Max	https://d-nb.info/gnd/116983019	https://d-nb.info/gnd/1116984849	https://d-nb.info/gnd/1207553697
Zeromski Anna	https://d-nb.info/gnd/116983396	https://d-nb.info/gnd/1144979854	https://d-nb.info/gnd/118808419
Zerweck Hermann	https://d-nb.info/gnd/11882810X	https://d-nb.info/gnd/1054877491
Zesca Karl von	kein Eintrag von api gefunden
Zeto Romano 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zettel Karl	https://d-nb.info/gnd/104221852	https://d-nb.info/gnd/101464371
Zetter Johann Georg Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zetter Karl Johann	1018951318
Zetter(-Collin) Franz Anton Johann	kein Eintrag von api gefunden
Zianitzka K	https://d-nb.info/gnd/1074363671	https://d-nb.info/gnd/11900870X
Zieger Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ziegler Ernst	1049620208
Ziegler Eugen	1045656836
Ziegler Franz Wilhelm	116987286
Ziegler Johannes	105508830X
Ziegler Karl	https://d-nb.info/gnd/11699925X	https://d-nb.info/gnd/121658058	https://d-nb.info/gnd/1046636391
Ziegler Klara	118834584
Ziegler Regine	116988053
Ziegler Rudolf O	kein Eintrag von api gefunden
Ziehen Eduard August Philipp	116988207
Ziel Ernst	116988592
Zielénziger Bernhard	https://d-nb.info/gnd/120701367	https://d-nb.info/gnd/1060706334
Ziemann Franz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ziemssen Ludwig	116988991
Zientner Johann Baptist	1105586529
Ziersch Walther	116989408
Zifferer Paul	118772899
Zilcken Fritz	116990856
Zille Moritz Alexander	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zilligstein E.	kein Eintrag von api gefunden
Zimmer Hans	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zimmerer Heinrich	116994525
Zimmerli G. W	1055094504
Zimmermann Elsa	1243794372
Zimmermann Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zimmermann Georg	116998431
Zimmermann Hans Wilhelm Georg	https://d-nb.info/gnd/119827484	https://d-nb.info/gnd/119741199	https://d-nb.info/gnd/11963032X	https://d-nb.info/gnd/1072982560
Zimmermann Heinrich Karl Sigismund Edler	kein Eintrag von api gefunden
Zimmermann 	https://d-nb.info/gnd/1053265115	https://d-nb.info/gnd/1050671775
Zimmermann Moritz B	https://d-nb.info/gnd/1193945321	https://d-nb.info/gnd/116136405
Zimmermann Paul Aug. Bernhard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zimmermann Robert v	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zimmermann Wernine	1265036314
Zimmermann Balthasar Friedrich Wilhelm	11877297X
Zimmermann-Schoepp Meta	116889667
Zimper Oskar	1018226214
Zinck Auguste	142751758
Zingeler Karl Theodor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zingerle Jgnaz Vincenz	kein Eintrag von api gefunden
Zingerle Pius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zink(-Maishof) Jenny	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zinn Adalbert Alexander	117005215
Zipper Albert	https://d-nb.info/gnd/117005894	https://d-nb.info/gnd/1228039852
Zipperer Wilhelm Paul Johannes	117005932
Zippert Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zirbes Peter	117006084
Zirndorf Heinrich	117006300
Zistler Franz	1055113371
Zitelmann Ernst	https://d-nb.info/gnd/117006742	https://d-nb.info/gnd/117006718	https://d-nb.info/gnd/12840583X	https://d-nb.info/gnd/117006823	https://d-nb.info/gnd/117006858	https://d-nb.info/gnd/117254975	https://d-nb.info/gnd/117284637	https://d-nb.info/gnd/1179468732	https://d-nb.info/gnd/141116684
Zitelmann Katharina	https://d-nb.info/gnd/117006823	https://d-nb.info/gnd/117006742	https://d-nb.info/gnd/117006858
Zitelmann Otto Konrad	https://d-nb.info/gnd/117006858	https://d-nb.info/gnd/117254975	https://d-nb.info/gnd/117006823	https://d-nb.info/gnd/117006742	https://d-nb.info/gnd/1179468732
Zitelmann Ernst Otto Konrad	https://d-nb.info/gnd/117006858	https://d-nb.info/gnd/117254975	https://d-nb.info/gnd/117006742	https://d-nb.info/gnd/1179468732	https://d-nb.info/gnd/117006823
Zitz Kathinka Therese Pauline Modesta	11900870X
Zlatnik Franz Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zobel Eugen Johann F	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zobeltitz Karl Maria Fedor von	119256096
Zobeltitz Hanns v	https://d-nb.info/gnd/117008664	https://d-nb.info/gnd/119256096
Zoder Paul	117008958
Zöhrer Eduard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zöhrer Ferdinand	140205993
Zoiler J. N	kein Eintrag von api gefunden
Zois Michelangelo	117011800
Zoller Bruno	1043221905
Zoeller (auch Zoeller-Lionheart) Charlotte	kein Eintrag von api gefunden
Zoeller Ludwig	1122029411
Zollern Hans von	115341374
Zolling Theophil	11701270X
Zöllner Karl Friedrich	117412279
Zoellner Margarete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zoozmann Richard Hugo Max	117013447
Zoepf Ludwig	https://d-nb.info/gnd/118773089	https://d-nb.info/gnd/120702819
Zschalig Heinrich	117015008
Zschimmer Gustav Emil	kein Eintrag von api gefunden
Zschokke Jakob Friedrich Emil	139879277
Zschopau W.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zuccalmaglio Anton Wilhelm Florentin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zuccalmaglio Vincenz	https://d-nb.info/gnd/119111144	https://d-nb.info/gnd/1287074545
Zuchhold Hans Ernst	11933173X
Zülch Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zumbroock Ferdinand	136139906
Zumstein Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Zünd Luise	https://d-nb.info/gnd/1159772762	https://d-nb.info/gnd/6529509-2
Zündt Ernst Anton Joseph	https://d-nb.info/gnd/116003731	https://d-nb.info/gnd/128020172
Zurhellen-Pfleiderer Else	11702676X
Zürn Dorrit	https://d-nb.info/gnd/136678300	https://d-nb.info/gnd/1179718909
Zu Rhein Friedrich August	https://d-nb.info/gnd/117026719	https://d-nb.info/gnd/1023620758	https://d-nb.info/gnd/118667998
Zusner Vincenz	117027294
Zwangssohn Jakob	kein Eintrag von api gefunden
Zweig Stefan	118637479
Zwerenz Karl Georg	kein Eintrag von api gefunden
Zwerger Karl Dankwart	12699689X
Zwicker Albert	1012561194
Zwickert Max Witold	116002379
Zwicky Leberecht	1048415791
Zwicky Nelly	127386319
Zyböri 	134155939
Abel Hans	https://d-nb.info/gnd/143640135	https://d-nb.info/gnd/1073468518
Aeberly Rudolf	117762504
Ackermann Friedrich Adolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Adam Karl	118842684
Adolph Karl	https://d-nb.info/gnd/123217687	https://d-nb.info/gnd/1145342868
Ahnes Adele	kein Eintrag von api gefunden
Ahrens F. G	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Albrecht Florian	12684156X
Albrecht Paul	https://d-nb.info/gnd/1018142215	https://d-nb.info/gnd/130847577	https://d-nb.info/gnd/1018141774
Alisat Carlo Alfred Theodor	kein Eintrag von api gefunden
Alscher Otto	116010355
Alsen Karl	https://d-nb.info/gnd/1099862434	https://d-nb.info/gnd/116299509
Altrichter Karl	130640379
Angel Walter	116310367
Anger Gilbert	1073352242
Anker Fritz	https://d-nb.info/gnd/128087242	https://d-nb.info/gnd/7612179-3
Annas Ernst	122085434
Apitz Edwin	1035713098
Arndt Pauline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Arndts Friedrich Wilhelm	1036101142
Artens Viktor	117766305
Arthu Georg	https://d-nb.info/gnd/117766313	https://d-nb.info/gnd/1142531589	https://d-nb.info/gnd/1013873459
Aßmann Willi	1073360350
Atlas Martin	116375647
Attems Sophie Gräfin	116375744
Attenhofer Adolf	116375817
Aulke Heinrich Anton	116382368
Aumüller Fritz	117765015
Babillotte Arthur	https://d-nb.info/gnd/116020490	https://d-nb.info/gnd/139438106
Bäcker Hermann	https://d-nb.info/gnd/117766917	https://d-nb.info/gnd/1146059299	https://d-nb.info/gnd/1145940943
Badendieck Alexander	117760978
Bairau Hans	1190113082
Barchan Paul	116052317
Bardey Franz	117766968
Bartzsch Elisabeth	117767824
Batz Philipp	https://d-nb.info/gnd/119130181	https://d-nb.info/gnd/1018711678
Baudevin Lene	1032805803
Baudis H. W	1054664706
Baudissin Annie	116083263
Baudissin Eva Gräfin	https://d-nb.info/gnd/116083301	https://d-nb.info/gnd/117768774	https://d-nb.info/gnd/127643613
Baudissin Wolf Graf	https://d-nb.info/gnd/117768774	https://d-nb.info/gnd/118507206	https://d-nb.info/gnd/116083441	https://d-nb.info/gnd/109522354
Baudo Heinz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baum Ernst Fritz	118070584
Baumgarten Bruno	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baute Johannes	https://d-nb.info/gnd/11776728X	https://d-nb.info/gnd/1173440518
Bautz Rudolf	117767336
Becks Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beeg Maria	116107324
Beeker Käthe van	116107367
Beelitz Jlse	kein Eintrag von api gefunden
Behrend Ernst	116110503
Behrens Karl Erich	11810179X
Bendemann Margarete	https://d-nb.info/gnd/1207255866	https://d-nb.info/gnd/118620096
Bendler Ludwig	116118482
Bensen Rudolf	116122277
Benthien Paul Johannes	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bercht Ottilie	116125063
Bergell Fritz	118169017
Berger Alfred Freiherr	https://d-nb.info/gnd/118655930	https://d-nb.info/gnd/11726413X
Berger Eugen	118170619
Berger Gisela Maria Johanna Freiin	130100927
Berger Hedwig	130386942X
Bergervoort Bernhard Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berka(-Beelitz) Jlse	kein Eintrag von api gefunden
Berlepsch Goswina	https://d-nb.info/gnd/116135808	https://d-nb.info/gnd/1023493845	https://d-nb.info/gnd/119165120
Bermanschläger Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berndt Konrad	103190168X
Berns Kurt	1037697839
Bernus Alexander Freiherr	https://d-nb.info/gnd/116147881	https://d-nb.info/gnd/118510010
Berthold Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Besser Emil	https://d-nb.info/gnd/116154713	https://d-nb.info/gnd/116220414
Bettauer Fritz Ernst	116155728
Bettelheim Helene	https://d-nb.info/gnd/116155809	https://d-nb.info/gnd/1253202508	https://d-nb.info/gnd/116155795
Betzinger Bernhard	116157798
Beust Karl Freiherr	https://d-nb.info/gnd/116158573	https://d-nb.info/gnd/1239199422
Beuttenmüller Hermann	https://d-nb.info/gnd/1231268557	https://d-nb.info/gnd/116158824
Biberich Gustav	1032978376
Biehler-Buchensee Marie	105757970X
Biesten Wilhelm	https://d-nb.info/gnd/127547991	https://d-nb.info/gnd/1050426592
Bilecki Elli	1033003182
Biller Karl	https://d-nb.info/gnd/1057766127	https://d-nb.info/gnd/173155820	https://d-nb.info/gnd/1244331406
Bischoff Karl	https://d-nb.info/gnd/1254188142	https://d-nb.info/gnd/1066267561
Bischoff Joseph	https://d-nb.info/gnd/1254820949	https://d-nb.info/gnd/123514363
Blangy-Lebzellern Seraphine	kein Eintrag von api gefunden
Blaeske Joh. Frdr. Ernst	kein Eintrag von api gefunden
Blath Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bleichrodt Reinhold	kein Eintrag von api gefunden
Bloem Walter	https://d-nb.info/gnd/118909177	https://d-nb.info/gnd/1073446417
Blos Wilhelm	https://d-nb.info/gnd/11851184X	https://d-nb.info/gnd/116203943
Blum(-Erhard) Anna	https://d-nb.info/gnd/117627720	https://d-nb.info/gnd/1012415465
Blümcke Ludwig	11620513X
Böckler Otto	126214581
Bode Hedwig	115341269
Bode Wilhelm F	117608866
Böhlen P. Hippolytus	kein Eintrag von api gefunden
Bohm Frida	1212368371
Böhmken Hermann	1055191437
Böhnert Agnes	https://d-nb.info/gnd/1089522614	https://d-nb.info/gnd/1044470402
Böhnke Hermann	143646907
Bonde Sophus	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bonnet Johannes	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bonsels Waldemar	https://d-nb.info/gnd/118661620	https://d-nb.info/gnd/116399392
Bonus Beate	https://d-nb.info/gnd/118702122	https://d-nb.info/gnd/174063407	https://d-nb.info/gnd/116242396
Borée Albert	116248580
Borkowsky Ernst	10166172X
Borngräber Gertrud Emily	117327735
Borniger Johanna Mathilde	137931964
Boesch Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bösking Heinrich	1055098712
Boethke Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Böttcher Adele	116819502
Böttcher Max Karl	116226102
Böttcher Maximilian	116226110
Bötticher Georg	https://d-nb.info/gnd/11622651X	https://d-nb.info/gnd/138971196	https://d-nb.info/gnd/116226609
Brachvogel Albert	119163454
Brackel Ferdinande	https://d-nb.info/gnd/11909763X	https://d-nb.info/gnd/1138302929
Brand Karl	https://d-nb.info/gnd/119027968	https://d-nb.info/gnd/119027976
Brandis-Zelion Emma	116402814
Brandt Oskar Ludwig	https://d-nb.info/gnd/116406550	https://d-nb.info/gnd/110562399
Brandt Wilhelm	https://d-nb.info/gnd/116407247	https://d-nb.info/gnd/1041689713
Braun Lily	https://d-nb.info/gnd/11867353X	https://d-nb.info/gnd/118673475	https://d-nb.info/gnd/1190747804
Braun Reinhold	116422661
Braunfels Ludwig	https://d-nb.info/gnd/116424907	https://d-nb.info/gnd/116767235
Brausewetter Arthur	116430133
Bredow Heinrich	https://d-nb.info/gnd/116469412	https://d-nb.info/gnd/1050419278
Brehm Helene	116469889
Breinersdorf Karl	kein Eintrag von api gefunden
Bresser Joseph	https://d-nb.info/gnd/1243998733	https://d-nb.info/gnd/126441340
Brieger Adolf	https://d-nb.info/gnd/116508035	https://d-nb.info/gnd/116068388
Brinkmann Ludwig	https://d-nb.info/gnd/1023824000	https://d-nb.info/gnd/141860847
Britting Walter	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Brons jr. Bernhard	126235465
Bruch Margarete	116724897
Bruchmüller Wilhelm	116725303
Bruck Felix	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Buch Margarete	1311340548
Bucher Theodor	https://d-nb.info/gnd/134155939	https://d-nb.info/gnd/1147143560
Buchhorn Joseph	189466146
Bückmann Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Budde Emil	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
