Name	GND
Sichart v. Sichartshoff Sophie	1035151855
Sickenberger Therese	117275085
Siddy	116018186
Sidna L	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Siebe Josephine	107475073
Siebelt Agnes	1158082312
Siebenlist Ottilie	117338990
Sieber Elisabeth	https://d-nb.info/gnd/1309977925	https://d-nb.info/gnd/117413674	https://d-nb.info/gnd/1309980829
Siebert Anna	https://d-nb.info/gnd/133892956	https://d-nb.info/gnd/133703436	https://d-nb.info/gnd/117340081	https://d-nb.info/gnd/1035119048
Siebert Margareta	kein Eintrag von api gefunden
Siebold M. Th. Charl.	kein Eintrag von api gefunden
Siecke Hedwig	117035572
Sieckmann Margarethe	116813156
Siedenburg Anna	1050278518
Siedler Johanna	11735967X
Siedler Sophie	kein Eintrag von api gefunden
Siedmogrodzka Henriette	kein Eintrag von api gefunden
Sieg der Liebe	https://d-nb.info/gnd/1125381612	https://d-nb.info/gnd/1313380288	https://d-nb.info/gnd/1217221247	https://d-nb.info/gnd/1202795935	https://d-nb.info/gnd/1310495769	https://d-nb.info/gnd/17112667X	https://d-nb.info/gnd/1088046525	https://d-nb.info/gnd/127681795
Siegel Anna	https://d-nb.info/gnd/1293319996	https://d-nb.info/gnd/118573845	https://d-nb.info/gnd/11736018X
Sieger Anna Irene	kein Eintrag von api gefunden
Siegfried J	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Siegl Katharina	https://d-nb.info/gnd/136041116	https://d-nb.info/gnd/1097617394
Siemerling Therese	kein Eintrag von api gefunden
Siercke Adolphine	kein Eintrag von api gefunden
Siess Anna	104875913X
Sieveking Amalie Wilhelmine	118765272
Sieveking Elise	kein Eintrag von api gefunden
Sievert Auguste	1154465411
Sievert-Kleemann Charlotte	kein Eintrag von api gefunden
Sigert Wien	kein Eintrag von api gefunden
Siking Franz	https://d-nb.info/gnd/117387096	https://d-nb.info/gnd/117312002
Silesia	https://d-nb.info/gnd/7515921-1	https://d-nb.info/gnd/1182459951	https://d-nb.info/gnd/1183626398	https://d-nb.info/gnd/5510526-9	https://d-nb.info/gnd/16342627-2	https://d-nb.info/gnd/1241638659	https://d-nb.info/gnd/3058474-7	https://d-nb.info/gnd/5013117-5	https://d-nb.info/gnd/1315427516
Silesius Gerth	kein Eintrag von api gefunden
Silling Elise Marie	117386243
Silva E.	https://d-nb.info/gnd/1296574776	https://d-nb.info/gnd/1144910757	https://d-nb.info/gnd/1229534458	https://d-nb.info/gnd/126235207X	https://d-nb.info/gnd/1221616609	https://d-nb.info/gnd/1220647705
Silvia	https://d-nb.info/gnd/4560287-6	https://d-nb.info/gnd/300838913	https://d-nb.info/gnd/300637896	https://d-nb.info/gnd/1189349892	https://d-nb.info/gnd/120682826	https://d-nb.info/gnd/115589937	https://d-nb.info/gnd/115515135
Silvia Andrea	117763519
Simon Anna	1205110526
Simon Antonie	105509931X
Simon Emma	11739470X
Simon Helene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Simon Margarete	140580786
Simon Marie	138258139
Simson Anna	https://d-nb.info/gnd/11739954X	https://d-nb.info/gnd/1141602431	https://d-nb.info/gnd/117400556	https://d-nb.info/gnd/1207354864	https://d-nb.info/gnd/1204387052
Singolt Th	117275085
Sinnhold Philippine	117403059
Sintenis Elsbeth	132911981
Sintenis S	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sirk Ida	kein Eintrag von api gefunden
Skepsgardh Angelika	kein Eintrag von api gefunden
Skram A	https://d-nb.info/gnd/128641339	https://d-nb.info/gnd/1055185577
Sloët Leon	1038567041
Sloman E	1243814993
Smissen E.	121287939
Smith Julie	1055098178
Smreker Luise	kein Eintrag von api gefunden
Snellen Agatha	kein Eintrag von api gefunden
Sobe Johanna	kein Eintrag von api gefunden
Sochatzy Fanny	117635871
Soden Eugenie	https://d-nb.info/gnd/117442534	https://d-nb.info/gnd/117442631
Sodenstern Eveline	1067643877
Soemmering Sophie	117452386
Sohr Amélie	117453072
Sökeland Paula	kein Eintrag von api gefunden
Solger Christine Maria	kein Eintrag von api gefunden
Solina Maria	104917660X
Solms-Rödelheim Mathilde	1139220373
Solms Wildenfels Laubach Elis. Charl. Ferdinande	kein Eintrag von api gefunden
Söllner Ottilie	117452203
Soltau Emilie	kein Eintrag von api gefunden
Soltmann Amalie	kein Eintrag von api gefunden
Solvejgs Christiane	kein Eintrag von api gefunden
Sommer Anna	1049178858
Sommer Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sommer Elise	https://d-nb.info/gnd/117213527	https://d-nb.info/gnd/1071420461	https://d-nb.info/gnd/116291307X
Sommer Helene	1173380728
Sommer Margarete	https://d-nb.info/gnd/1049180232	https://d-nb.info/gnd/1275406815
Sommerfeld Annie	117477451
Sommerfeld von Scheve Marie	kein Eintrag von api gefunden
Sonnenthal Hermine	117508403
Sonnet Marie	4270195-8
Sonntag Hans	1012363929
Sonntag Leo	https://d-nb.info/gnd/119142538	https://d-nb.info/gnd/1157058493	https://d-nb.info/gnd/1056359226	https://d-nb.info/gnd/1159109818	https://d-nb.info/gnd/115393048	https://d-nb.info/gnd/128020857	https://d-nb.info/gnd/1106410785
Sontowsky Johanna	128004010
Sophie Charlotte	https://d-nb.info/gnd/1161869719	https://d-nb.info/gnd/1201243505
Sophie	https://d-nb.info/gnd/128186739X	https://d-nb.info/gnd/1172398666	https://d-nb.info/gnd/1159004129	https://d-nb.info/gnd/1211650057	https://d-nb.info/gnd/1065247923	https://d-nb.info/gnd/1223933067	https://d-nb.info/gnd/113893922
Sophie-Wilhelmine	https://d-nb.info/gnd/1245875353	https://d-nb.info/gnd/1246726343	https://d-nb.info/gnd/139800697	https://d-nb.info/gnd/104665828X	https://d-nb.info/gnd/1072420082	https://d-nb.info/gnd/1137023627	https://d-nb.info/gnd/1257796631
Sostmann Wilhelmine Anna Elise	117483982
Sostmann Wilhelmine Anna Luise	kein Eintrag von api gefunden
Soyaux Frida	118905708
Spangenberg Dorothee Charl. Elis	116009136
Spangenberg Pauline	117480932
Spann Martha	kein Eintrag von api gefunden
Spann-Weber Thekla	kein Eintrag von api gefunden
Späth Charlotte	https://d-nb.info/gnd/117485993	https://d-nb.info/gnd/104234520
Spättgen Freiin von	117215139
Spaur Therese	11748170X
Specht Constanze	kein Eintrag von api gefunden
Specker Caroline	kein Eintrag von api gefunden
Spela Anka	kein Eintrag von api gefunden
Speth Anna	1218047453
Speyer Mathilde	116389699
Speyer R	https://d-nb.info/gnd/114575838X	https://d-nb.info/gnd/172265754	https://d-nb.info/gnd/118129473
Spier Anna	https://d-nb.info/gnd/117484741	https://d-nb.info/gnd/1136337334
Spies Hermine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Spitzeder Adele	https://d-nb.info/gnd/1080307095	https://d-nb.info/gnd/117499420
Spliedt E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Spolz Anna	kein Eintrag von api gefunden
Sponheim Hildegard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sponner-Wendt Clara Irene	kein Eintrag von api gefunden
Spörlin Margarete	143143492
Sprengel Auguste	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sprengel Clementine	1031351493
Spreu Emilie	117486892
Springer Marie	https://d-nb.info/gnd/1260694305	https://d-nb.info/gnd/117479918
Springorum Emma	kein Eintrag von api gefunden
Spyri Johanna	118616455
Staacke Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stackelberg Natalie	117194379
Stadelmann Marie	117195146
Stadler Gabriele	kein Eintrag von api gefunden
Stadlin Josephine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stadthagen Luise	https://d-nb.info/gnd/1131106067	https://d-nb.info/gnd/107484897
Staël-Holstein Lucie	117202789
Staffel Margarete	1034920502
Stägemann Elisabeth	https://d-nb.info/gnd/123518733	https://d-nb.info/gnd/11907947X	https://d-nb.info/gnd/118786962
Stahl Arthur	https://d-nb.info/gnd/1281454141	https://d-nb.info/gnd/1136101470
Stahl Karol	1049274032
Stahl Laura	1219989258
Stahl Marie	https://d-nb.info/gnd/1049274318	https://d-nb.info/gnd/116996498	https://d-nb.info/gnd/1050460618
Stahlwart M	kein Eintrag von api gefunden
Stahr Fanny	https://d-nb.info/gnd/118572393	https://d-nb.info/gnd/11875257X	https://d-nb.info/gnd/1273278798
Stambke Mathilde	1146036388
Starker Elise	126979804
Starkowski Emma	kein Eintrag von api gefunden
Staufen Fr	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stedern Helene	1026274230
Steen Anna	117225436
Steffahny Hermine	1313119040
Steffens Emma Clara	kein Eintrag von api gefunden
Stege Margarete	117228303
Stegmann Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stegmüller Fanny	127436189
Stein A	https://d-nb.info/gnd/1243797304	https://d-nb.info/gnd/1157528023	https://d-nb.info/gnd/131914340	https://d-nb.info/gnd/128015799	https://d-nb.info/gnd/1157955282	https://d-nb.info/gnd/120204959
Stein W Agnes	118604023
Stein Anna	https://d-nb.info/gnd/1073223493	https://d-nb.info/gnd/1015387977	https://d-nb.info/gnd/1057291641	https://d-nb.info/gnd/1045178179	https://d-nb.info/gnd/1243880104
Stein Ernestine Albertine Charl.	118617222
Stein Erika	https://d-nb.info/gnd/126981612	https://d-nb.info/gnd/117243086	https://d-nb.info/gnd/171575776	https://d-nb.info/gnd/1145638589
Stein Frida	https://d-nb.info/gnd/127204164	https://d-nb.info/gnd/1218546964
Stein Friedr	https://d-nb.info/gnd/1025717619	https://d-nb.info/gnd/1299397093
Stein Marie	https://d-nb.info/gnd/1205325859	https://d-nb.info/gnd/117743712	https://d-nb.info/gnd/1316259358
Stein Marius	117078719
Stein Max	1290317984
Stein Mizi	kein Eintrag von api gefunden
Stein-Kochberg	117244740
Stein-Nordheim Elisa	https://d-nb.info/gnd/117244813	https://d-nb.info/gnd/1089478542
Stein Ottilie	https://d-nb.info/gnd/1209810247	https://d-nb.info/gnd/1214248063
Stein Paul	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stein Sophie	https://d-nb.info/gnd/131407749X	https://d-nb.info/gnd/1175437999
Stein W	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stein Wally	kein Eintrag von api gefunden
Stein Wilhelmine	https://d-nb.info/gnd/117490237	https://d-nb.info/gnd/1268537209	https://d-nb.info/gnd/1175437999	https://d-nb.info/gnd/117246042	https://d-nb.info/gnd/117256161	https://d-nb.info/gnd/117256439
Steinau A	https://d-nb.info/gnd/16072191-X	https://d-nb.info/gnd/114699883X	https://d-nb.info/gnd/133239292	https://d-nb.info/gnd/1056067446	https://d-nb.info/gnd/129551538	https://d-nb.info/gnd/1304440109
Steinau Charlotte	https://d-nb.info/gnd/103128916X	https://d-nb.info/gnd/118542222	https://d-nb.info/gnd/119014645
Steinau Erwin	1049414144
Steinau Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Steinau Henriette	https://d-nb.info/gnd/102878760X	https://d-nb.info/gnd/1038750083
Steinau Malwine	kein Eintrag von api gefunden
Steinberg Vera	https://d-nb.info/gnd/132118890	https://d-nb.info/gnd/123238021	https://d-nb.info/gnd/119838354	https://d-nb.info/gnd/119838362	https://d-nb.info/gnd/130635588	https://d-nb.info/gnd/1129479153	https://d-nb.info/gnd/1161674098	https://d-nb.info/gnd/1288669577	https://d-nb.info/gnd/11583382X
Steinborn Elisabeth	104821561X
Steinbrecher Christiane	1146958668
Steindl Rosa	kein Eintrag von api gefunden
Steineck Hans	https://d-nb.info/gnd/12764654X	https://d-nb.info/gnd/127646582	https://d-nb.info/gnd/120862395	https://d-nb.info/gnd/1287183220
Steiner Olga	https://d-nb.info/gnd/102382129X	https://d-nb.info/gnd/1163747580	https://d-nb.info/gnd/118692720
Steinfried F	kein Eintrag von api gefunden
Steinitz Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Steinitz Franziska	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Steinkeller Marie	https://d-nb.info/gnd/1025588789	https://d-nb.info/gnd/1062278615
Steinlein Laura	116749113
Steinmann Agnes	kein Eintrag von api gefunden
Steinrück Melanie	1055113584
Steinsdorfer Mathilde	1096472414
Stele Ida	kein Eintrag von api gefunden
Stella Anny	kein Eintrag von api gefunden
Stellmacher Käthe	117265160
Stelzmüller Louise Maria	kein Eintrag von api gefunden
Stengel Franziska	https://d-nb.info/gnd/130289825	https://d-nb.info/gnd/117271020	https://d-nb.info/gnd/116811285	https://d-nb.info/gnd/1012365492
Stenglin Freiin von	https://d-nb.info/gnd/105316498X	https://d-nb.info/gnd/142706418
Stenzinger-Hillardt Gabriele	11727240X
Stephan E	https://d-nb.info/gnd/17053944X	https://d-nb.info/gnd/1035035553	https://d-nb.info/gnd/17175087X	https://d-nb.info/gnd/1042980365	https://d-nb.info/gnd/140656030
Stephan Marie	1278075747
Stephanie	https://d-nb.info/gnd/1243917687	https://d-nb.info/gnd/120026465	https://d-nb.info/gnd/121860086	https://d-nb.info/gnd/121352161	https://d-nb.info/gnd/121322688	https://d-nb.info/gnd/120089416
Stern Anna	142443778
Stern Detlef	1070239615
Stern E.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stern Emilie	1089904649
Stern Gisela	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stern Katharina	https://d-nb.info/gnd/127650830	https://d-nb.info/gnd/117275379	https://d-nb.info/gnd/132711729	https://d-nb.info/gnd/1229482873	https://d-nb.info/gnd/1038016835
Stern Otto	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sternau Louise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sternau Marie	https://d-nb.info/gnd/117462608	https://d-nb.info/gnd/117195146
Sternau Mathilde	kein Eintrag von api gefunden
Sternau Willy	kein Eintrag von api gefunden
Sternberg A.	119087626
Stetina Ant	kein Eintrag von api gefunden
Steudel Elise	kein Eintrag von api gefunden
Stevens Wilh. Marianne	1055536663
Stevesand Wilh.	172386586
Stewart M Agnes	1058503901
Stichling Louise Theodore Amalie Charl.	kein Eintrag von api gefunden
Stiefel Maria	1210069873
Stiefenhofer Rosine	1289685827
Stieff Henriette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stielow Marie	https://d-nb.info/gnd/1050460618	https://d-nb.info/gnd/1049274318
Stilke Hermine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Still Henriette	https://d-nb.info/gnd/1286746876	https://d-nb.info/gnd/1077627246	https://d-nb.info/gnd/1197830189
Stille Elisabeth	https://d-nb.info/gnd/135952212	https://d-nb.info/gnd/1124469117	https://d-nb.info/gnd/1053243065	https://d-nb.info/gnd/142672688	https://d-nb.info/gnd/121154513	https://d-nb.info/gnd/1159114242	https://d-nb.info/gnd/17320564X
Stille Karoline	117262994
Stillfried Eugenie	kein Eintrag von api gefunden
Stinde Conradine	117259896
Stirn-Nivière Anna	kein Eintrag von api gefunden
Stirner Ernst	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stobbe Ulrike Emilie	136765866
Stock Clara	https://d-nb.info/gnd/11727741X	https://d-nb.info/gnd/116332360	https://d-nb.info/gnd/117262110
Stock Ottilie	kein Eintrag von api gefunden
Stöckel Anna	https://d-nb.info/gnd/12187821X	https://d-nb.info/gnd/115465294	https://d-nb.info/gnd/1162961678
Stöckel Elisabeth	140664637
Stöcker Helene	118755455
Stöckert Fanny	126540047
Stöckhardt Johanna	kein Eintrag von api gefunden
Stockhausen Anna	117261467
Stockhausen Fanny	117261564
Stockhausen Marie	118804219
Stöckl Elise	https://d-nb.info/gnd/1316969983	https://d-nb.info/gnd/117264326
Stoffella d'alta Rupe Marie	123234514
Stoephasius Marie	kein Eintrag von api gefunden
Stöger Anna	139307605
Stöhr Loni	kein Eintrag von api gefunden
Stökl Helene	https://d-nb.info/gnd/117264326	https://d-nb.info/gnd/1254624503
Stokmans Gertrud	101220499
Stolberg Gräfin zu	https://d-nb.info/gnd/1015726879	https://d-nb.info/gnd/137079273	https://d-nb.info/gnd/1229859578	https://d-nb.info/gnd/1114895520	https://d-nb.info/gnd/117267813	https://d-nb.info/gnd/117301248	https://d-nb.info/gnd/119101270
Stolberg-Stolberg Gräfin v	https://d-nb.info/gnd/1015726879	https://d-nb.info/gnd/137079273	https://d-nb.info/gnd/117267813	https://d-nb.info/gnd/117301248	https://d-nb.info/gnd/119101270	https://d-nb.info/gnd/117286370
Stolberg-Stolberg Luise	https://d-nb.info/gnd/117301248	https://d-nb.info/gnd/1193703409	https://d-nb.info/gnd/1114895520	https://d-nb.info/gnd/1204015392
Stolle Rose	https://d-nb.info/gnd/104821561X	https://d-nb.info/gnd/117286877
Stolterfoth Karoline Wilhelmine Julie Adelheid	kein Eintrag von api gefunden
Stona Marie	107539217
Storch Bernhardine	https://d-nb.info/gnd/1015175236	https://d-nb.info/gnd/117289337
Storck Frida	kein Eintrag von api gefunden
Stormann A.	https://d-nb.info/gnd/1145543650	https://d-nb.info/gnd/17240939X
Stormenek Rudolf	117547867
Stosch Helene	117304700
Stosch-Reclam Marie Henriette	101077025
Stötzer Kamilla	kein Eintrag von api gefunden
Strachwitz Martha	1228090130
Strachwitz Nora	1049667921
Stradal Hildegard	135318661
Strahl Paula	kein Eintrag von api gefunden
Straka Emilie	117398225
Strand am Ernst	kein Eintrag von api gefunden
Strand Gabriel	117274992
Strande Anna	1120128889
Strantz Clara	kein Eintrag von api gefunden
Strantz Minna	1076870988
Strasser Amalie	1061049299
Straube Helene	kein Eintrag von api gefunden
Strauss Henriette	https://d-nb.info/gnd/117312002	https://d-nb.info/gnd/1265129622	https://d-nb.info/gnd/1178161587	https://d-nb.info/gnd/119059517
Strauss und Torney Luise	118630954
Sträussler-Kohn Adele	kein Eintrag von api gefunden
Strecker Gabriele	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Strecker Pastor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Streit-Sanndorf Johanna	1051418798
Streitberg Gisela	https://d-nb.info/gnd/1176742035	https://d-nb.info/gnd/121852687
Strejček Aloisia	kein Eintrag von api gefunden
Stremler Louise	kein Eintrag von api gefunden
Strempel Dora	1070239615
Strempel Elis	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Stricker Caroline	1049309367
Strickler Seline	kein Eintrag von api gefunden
Stritt Marie	117676802
Strohsal Fanny	1049743458
Strohschein Johanna	kein Eintrag von api gefunden
Ström Isidor	kein Eintrag von api gefunden
Stromeyer Helene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Strotta A	kein Eintrag von api gefunden
Strüfs Marianne	kein Eintrag von api gefunden
Struve Amalie	117349062
Stubenrauch Amalia	kein Eintrag von api gefunden
Stubenrauch	117353191
Studnitz Clara	kein Eintrag von api gefunden
Stummer von Tavarnok Amalie	kein Eintrag von api gefunden
Stürkow Alice C	kein Eintrag von api gefunden
Sturm Leopoldine	kein Eintrag von api gefunden
Sturmin Beata	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Sturmhoefel Nahida	https://d-nb.info/gnd/139515038	https://d-nb.info/gnd/116847956
Stürtz-Gebauer	kein Eintrag von api gefunden
Stutzer Pastor Therese	kein Eintrag von api gefunden
Suckow Emma	116146095
Sudermann Clara	116858370
Suhr Agathe	https://d-nb.info/gnd/113668414	https://d-nb.info/gnd/1089253648
Sühring-Bardey Anna	13363390X
Sulkowska Thaida	kein Eintrag von api gefunden
Sulyok Ylda	kein Eintrag von api gefunden
Sulza Martha	1043445145
Susan Friederike	https://d-nb.info/gnd/117381705	https://d-nb.info/gnd/1293409472
Susemihl Charlotte	kein Eintrag von api gefunden
Susman G	1157972489
Sussmann Eva Anna	kein Eintrag von api gefunden
Sutro-Schücking Kathinka	118938150
Sutter Julie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Suttner Bertha	118620126
Suttner Marie	https://d-nb.info/gnd/1049352971	https://d-nb.info/gnd/1055109099	https://d-nb.info/gnd/101155891
Svala Ellen	117768383
Syard Maria	kein Eintrag von api gefunden
Sybrand T	124564690
Sydow Clara Beda Auguste	117390933
Sydow Johanna	104456783X
Sydow Marie	https://d-nb.info/gnd/117390968	https://d-nb.info/gnd/1163365203	https://d-nb.info/gnd/1204387052	https://d-nb.info/gnd/100379591	https://d-nb.info/gnd/1243929030	https://d-nb.info/gnd/117175617
Sydow Josephe Marie	100379591
Sydow Wilhelmine	https://d-nb.info/gnd/101145918	https://d-nb.info/gnd/1237902274	https://d-nb.info/gnd/1131392744	https://d-nb.info/gnd/117390887	https://d-nb.info/gnd/113893271X
Sylva Carmen	118638904
Szatanska Isa	kein Eintrag von api gefunden
Szczepánska E.	143579908
Szegö Sophie	kein Eintrag von api gefunden
Szelinska Johanna	117391662
Szwykowska Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Tabouillet Franziska Mathilde	kein Eintrag von api gefunden
Taeger J	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Tafel Emma	129061182
Tafel Eugenie Elisabeth Johanna	115617728
Tagholm A	kein Eintrag von api gefunden
Tamm Charlotte	1047823918
Tamms M	kein Eintrag von api gefunden
Tannenbaum Maria	https://d-nb.info/gnd/124527388	https://d-nb.info/gnd/128462108	https://d-nb.info/gnd/30097468X
Tannenwald-Fourneau R.	kein Eintrag von api gefunden
Tánska-Hoffmann Clementine	119550083
Taren Peter	https://d-nb.info/gnd/11618096X	https://d-nb.info/gnd/1202716431
Tarnow Fanny	https://d-nb.info/gnd/118837052	https://d-nb.info/gnd/1234430177	https://d-nb.info/gnd/116223715
Tasche Sophie	https://d-nb.info/gnd/117231002	https://d-nb.info/gnd/1055270191
Taube Helene	https://d-nb.info/gnd/117234125	https://d-nb.info/gnd/118756249
Täuber Charlotte	12624975X
Taubert Agnes	101295294
Taubert Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Tauffkirchen-Engelburg Franziska	130162574
Tautphoeus Jemima	117248134
Tavarnok	1153371391
Taylor Marie	https://d-nb.info/gnd/116460288	https://d-nb.info/gnd/118756311
Tecklenburg Elise	kein Eintrag von api gefunden
Tegtmeyer Emilie	1055109374
Teichert Hedwig	127975039
Teichmann Anna	1018112944
Teichmann Lisbeth	1049834992
Tellmar M	kein Eintrag von api gefunden
Telmann Hermine	https://d-nb.info/gnd/119420015	https://d-nb.info/gnd/117254975
Teltow G	116682477
Tempelhoff Henny	124792111
Tenger Mariam	115341285
Terlago Josefine	133098125
Tesche Wilhelmine	kein Eintrag von api gefunden
Teschner Auguste	120190710
Tesdorpf Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Testa Sylva	117202789
Tetzner Helene	1314228196
Teutonicus	https://d-nb.info/gnd/1089509049	https://d-nb.info/gnd/104108797	https://d-nb.info/gnd/129392677	https://d-nb.info/gnd/104255021	https://d-nb.info/gnd/128305088	https://d-nb.info/gnd/100355110	https://d-nb.info/gnd/104041544
Teuscher Antonie Marie	kein Eintrag von api gefunden
Thadden Hildegard	126934134
Thaeter Anna	1079281525
Thal Agnes	116090340
Thal Antonie	130163554
Thal Luise	https://d-nb.info/gnd/1173442227	https://d-nb.info/gnd/102211671
Thalau Marie	1050477189
Thaleck W S.	kein Eintrag von api gefunden
Thaler Anna Antonia	130163554
Thaler Christine	https://d-nb.info/gnd/12798545X	https://d-nb.info/gnd/116064633
Thalheim Louise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Theiss Anna	127180141
Thekla	116140666
The Losen Anna	kein Eintrag von api gefunden
Themer Gisela	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Thenen Dela	kein Eintrag von api gefunden
Thenen Julie	137620403
Therese	https://d-nb.info/gnd/1063387884	https://d-nb.info/gnd/1056899794	https://d-nb.info/gnd/4120020-2	https://d-nb.info/gnd/1084239124	https://d-nb.info/gnd/1054363617	https://d-nb.info/gnd/1317595254	https://d-nb.info/gnd/1232327611	https://d-nb.info/gnd/300509367	https://d-nb.info/gnd/120718855	https://d-nb.info/gnd/123914566
Theumann Clara	117303127
Thévenot Caroline	117303216
Thiel Julie	1270314769
Thielau Antoinette Wilh.	116997362
Thiele Alma	kein Eintrag von api gefunden
Thiele Clara Maria	kein Eintrag von api gefunden
Thiele Luise	https://d-nb.info/gnd/1055113223	https://d-nb.info/gnd/138581355
Thiele-Lundershausen Emma	kein Eintrag von api gefunden
Thielen Klara	kein Eintrag von api gefunden
Thieme C	https://d-nb.info/gnd/1073516970	https://d-nb.info/gnd/12313286X
Thieme Hulda	kein Eintrag von api gefunden
Thies Ida	140822747
Thiesen Charlotte	https://d-nb.info/gnd/117262994	https://d-nb.info/gnd/118883712
Thildner Hildegard	kein Eintrag von api gefunden
Thilenius Klara	122939514
Thilo Amalie	kein Eintrag von api gefunden
Thilo Maria	117424102
Thilo-Naschér Friederike	kein Eintrag von api gefunden
Thimm Johanna	kein Eintrag von api gefunden
Thirnau Erna	kein Eintrag von api gefunden
Thomas Bertha	1211961958
Thomas S	https://d-nb.info/gnd/1052518001	https://d-nb.info/gnd/1206955708	https://d-nb.info/gnd/1203139012	https://d-nb.info/gnd/1161044396
Thompson Luise	kein Eintrag von api gefunden
Thompson M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Thonner Therese	kein Eintrag von api gefunden
Thormölen Emma	kein Eintrag von api gefunden
Thorne Dora	kein Eintrag von api gefunden
Thron F. Louise	kein Eintrag von api gefunden
Thümler Elise	1159118876
Thun-Hohenstein Christiane	https://d-nb.info/gnd/121927075	https://d-nb.info/gnd/1052835880
Thure und Diewenow	kein Eintrag von api gefunden
Thurm Selma	kein Eintrag von api gefunden
Thurnberg Marie	117764892
Tian	https://d-nb.info/gnd/1207277185	https://d-nb.info/gnd/1199460982	https://d-nb.info/gnd/1149088478	https://d-nb.info/gnd/1058424793	https://d-nb.info/gnd/1308837399	https://d-nb.info/gnd/1012860876
Tiburtius Franziska	131337904
Tieck Dorothea	https://d-nb.info/gnd/1152388770	https://d-nb.info/gnd/12989432X	https://d-nb.info/gnd/118607960
Tiedemann Helene	1277789614
Tiedemann Ottilie	1168940206
Tiefenborn Irma	1045412090
Tille Alice	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Timme Agnes	kein Eintrag von api gefunden
Timme Marie	117385565
Timpe Amalie	kein Eintrag von api gefunden
Tipka Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Tippel Hedwig	kein Eintrag von api gefunden
Tischer Sophie	1101382201
