Name	GND
Friedberg Helene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Friedberg Emmy	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Friede Martha	https://d-nb.info/gnd/116071516	https://d-nb.info/gnd/1299771017	https://d-nb.info/gnd/101873080X
Friedeberg Harriet	kein Eintrag von api gefunden
Friedel Beate Louise Augustine	105555498X
Friedel L	105555498X
Friedemann Albertine Martha	101873080X
Frieder Marianne	https://d-nb.info/gnd/1059147815	https://d-nb.info/gnd/1034665316	https://d-nb.info/gnd/117104779
Friederichs Adelheid	1034727796
Friederik Christiane	https://d-nb.info/gnd/122445171	https://d-nb.info/gnd/1210086204	https://d-nb.info/gnd/1015368328
Friederike 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
 Friederike	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Friedlaender Regine	116801050
Friedland Alma	1033382078
Friedländer Helene	https://d-nb.info/gnd/136024602	https://d-nb.info/gnd/116062827
Friedländer Jeanne	kein Eintrag von api gefunden
Friedländer-Werther E	1050471105
Frielinghaus Josephine	kein Eintrag von api gefunden
Friesen C.	118545728
Friesen M.	https://d-nb.info/gnd/119315149	https://d-nb.info/gnd/1181021855
Fringilla 	https://d-nb.info/gnd/1146437730	https://d-nb.info/gnd/125718837
Frischauer Charlotte	kein Eintrag von api gefunden
Fritsch Franziska	1018919511
Fritze Ernst	1318184193
Fröhlich C	1299523455
Fröhlich Elise	1036987191
Frohmut M	105936896X
Frölich Henriette	131967630
Frömmichen Sophia	kein Eintrag von api gefunden
Frohberg Regina	118833707
Fromann Malwina	kein Eintrag von api gefunden
Fromm A	1037888944
Fromm Clara	https://d-nb.info/gnd/18945217X	https://d-nb.info/gnd/1208239031
Froriep Henriette Amalie Sophie	121858456
Frost Laura	101731566
Frühwein Fanny	116840765
Frydmann Ludmilla	kein Eintrag von api gefunden
Fuchs Klara	116075252
Füger-Rechtborn Anna	1158902719
Führich Johanna	kein Eintrag von api gefunden
Fuhrmann Irene	1037993403
Fulda Ellen	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Fulda Seraphine	kein Eintrag von api gefunden
Fülle Elly	kein Eintrag von api gefunden
Funk E	10248435X
Funk Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Fürst A	115409955
Fürst Elise	https://d-nb.info/gnd/1258199211	https://d-nb.info/gnd/101779586X	https://d-nb.info/gnd/1020397918	https://d-nb.info/gnd/1113111046	https://d-nb.info/gnd/1018351094
Fürst J	1074114957
Fürstenberg Else Reichsfreiin	kein Eintrag von api gefunden
Fuss Magda	https://d-nb.info/gnd/1083269224	https://d-nb.info/gnd/133111156	https://d-nb.info/gnd/1103527282	https://d-nb.info/gnd/1102217190
Gäander O	kein Eintrag von api gefunden
Gabain Hildegard	kein Eintrag von api gefunden
Gabillon Helene	https://d-nb.info/gnd/116155809	https://d-nb.info/gnd/1253202508	https://d-nb.info/gnd/116155795
Gad Esther	116176024
Gagern B.	112182895
Gagern Dora	1034701290
Galitzin Amalie	116373962
Gall Louise	https://d-nb.info/gnd/119079402	https://d-nb.info/gnd/116357754	https://d-nb.info/gnd/115348387	https://d-nb.info/gnd/112760256X	https://d-nb.info/gnd/1127602659
Gallini Florentine	116373334
Gallizin Amalie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gallmeyer Josephine	118689355
Gallus A.	https://d-nb.info/gnd/102393915	https://d-nb.info/gnd/102393907	https://d-nb.info/gnd/119703564	https://d-nb.info/gnd/11980428X	https://d-nb.info/gnd/1019498692	https://d-nb.info/gnd/119680963	https://d-nb.info/gnd/119742861
Gallwitz Valeska	116374810
Gamper Adele	1212685032
Gamper Wilh	1298956250
Garbald-Gredig Johanna	117763519
Garbald Marie	kein Eintrag von api gefunden
Garick Adele	116439629
Gatterer Magdalena Philippine	116489014
Gärtner C	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gärtner Marie Ottilie	kein Eintrag von api gefunden
Gärtner Therese	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gässler Augusta	kein Eintrag von api gefunden
Garve Wilhelmine Amalie	kein Eintrag von api gefunden
Gaskell Elisab. E	118689649
Gasparin A.	https://d-nb.info/gnd/12070286X	https://d-nb.info/gnd/116448377
Gass Flora	kein Eintrag von api gefunden
Gast Th	https://d-nb.info/gnd/1133521568	https://d-nb.info/gnd/1043940782	https://d-nb.info/gnd/1317258541	https://d-nb.info/gnd/1181026989	https://d-nb.info/gnd/1225576466	https://d-nb.info/gnd/1065980868	https://d-nb.info/gnd/4223048-2
Gaugain Johanna	kein Eintrag von api gefunden
Gattin 	https://d-nb.info/gnd/1276759436	https://d-nb.info/gnd/1232685011	https://d-nb.info/gnd/1253321388	https://d-nb.info/gnd/1195663226	https://d-nb.info/gnd/1135193177	https://d-nb.info/gnd/4839330-7
Gaudy Alice	https://d-nb.info/gnd/116466847	https://d-nb.info/gnd/104234431
Gayer O	1047081822
Gayette-Georgens Marie Jeanne	116472804
Gayworowski Olga	1047081822
Gayworowski Sabine	kein Eintrag von api gefunden
Gebauer Emma	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gebauer O	1055120386
Gebeschus Ida	1027015999
Gebhardt Natalie Cora	102552185
Gebhardt Florentine	https://d-nb.info/gnd/116474343	https://d-nb.info/gnd/1149406941	https://d-nb.info/gnd/1259912264	https://d-nb.info/gnd/1298451264	https://d-nb.info/gnd/1298451663	https://d-nb.info/gnd/1298449294	https://d-nb.info/gnd/1298449707
Gebser phil. Anna	kein Eintrag von api gefunden
Gebser Clara	kein Eintrag von api gefunden
Gedanken 	https://d-nb.info/gnd/300027842	https://d-nb.info/gnd/1316250709	https://d-nb.info/gnd/301029288	https://d-nb.info/gnd/300547005	https://d-nb.info/gnd/1295921634	https://d-nb.info/gnd/1148455337	https://d-nb.info/gnd/1211676293	https://d-nb.info/gnd/1121131301	https://d-nb.info/gnd/301017530	https://d-nb.info/gnd/105237056X
Gedichte der Baronin Emily G 	kein Eintrag von api gefunden
Gehren Wilhelmine Friederike Amalie	1027210481
Gehren Wilhelmine	https://d-nb.info/gnd/1200424123	https://d-nb.info/gnd/1027210481
Geissler Wilh Henr.	https://d-nb.info/gnd/102533784	https://d-nb.info/gnd/118179586
Geith Minna	kein Eintrag von api gefunden
Gellhorn Mathilde	kein Eintrag von api gefunden
Gellibrand Emma	127512039
Gemberg Adine Carlowna Adja	116536624
Gemberg Adine	116536624
Gemretz Stina	kein Eintrag von api gefunden
Genast Johanna	116540079
Genée Elise	1266346929
Gensel Charl Wilh. Christ.	102528268
Gensicke Wilhelmine	113668643
Georg Hans	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
George St Amalie	kein Eintrag von api gefunden
George Amara	https://d-nb.info/gnd/1165680688	https://d-nb.info/gnd/116074841
George Anna	https://d-nb.info/gnd/1011435934	https://d-nb.info/gnd/117262714
George-Kaufmann Amara	https://d-nb.info/gnd/1165680688	https://d-nb.info/gnd/116074841
George Sophie	https://d-nb.info/gnd/1038083257	https://d-nb.info/gnd/1165680688	https://d-nb.info/gnd/1051648998
Georgens D J.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Georgi Amadeus	https://d-nb.info/gnd/116479230X	https://d-nb.info/gnd/1050470672
Georgi Amanda	https://d-nb.info/gnd/1050470672	https://d-nb.info/gnd/116479230X
Georgi A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Georgy Ernst	https://d-nb.info/gnd/116563559	https://d-nb.info/gnd/116563575
Gerbing Luise	124352502
Gerbrandt Marie	https://d-nb.info/gnd/116565713	https://d-nb.info/gnd/1055113207
Gerdinger Hans	kein Eintrag von api gefunden
Gerecke Elise	kein Eintrag von api gefunden
Gerhard Adele	11869071X
Gerhard C	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gerhard Similde	https://d-nb.info/gnd/128079673	https://d-nb.info/gnd/1125659459
Gerhardt Henriette	1055119531
Gerhardt Henriette Julie Karoline	1055119531
Gerhardt M	https://d-nb.info/gnd/118842471	https://d-nb.info/gnd/115923826X	https://d-nb.info/gnd/1124559620	https://d-nb.info/gnd/1053278691
Gericke Auguste	kein Eintrag von api gefunden
Gerlach Clara	https://d-nb.info/gnd/116587032	https://d-nb.info/gnd/1055112456	https://d-nb.info/gnd/108954071X
Gerlach Henriette Josephine	kein Eintrag von api gefunden
Germanis 	https://d-nb.info/gnd/103315063	https://d-nb.info/gnd/1205776184	https://d-nb.info/gnd/1157589197	https://d-nb.info/gnd/119689553
Gerner Marie	1070765252
Gerold-Humeberg Rosa	kein Eintrag von api gefunden
Gerold-Sauerländer Bertha	kein Eintrag von api gefunden
Gersdorf Rosalie Ernestine Agnes	kein Eintrag von api gefunden
Gersdorf Anna	https://d-nb.info/gnd/132700700	https://d-nb.info/gnd/120364212	https://d-nb.info/gnd/104258187	https://d-nb.info/gnd/12046585X	https://d-nb.info/gnd/12063712X	https://d-nb.info/gnd/13214753X	https://d-nb.info/gnd/1071621262	https://d-nb.info/gnd/102492387	https://d-nb.info/gnd/12030757X
Gersdorf Wilhelmine Charlotte Eleonore	100800181
Gersdorf Charlotte Justine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gersdorf Henriette Katharina	https://d-nb.info/gnd/1158902905	https://d-nb.info/gnd/120296233
Gersdorf Wilhelmine	https://d-nb.info/gnd/100800181	https://d-nb.info/gnd/142652024	https://d-nb.info/gnd/1177060485	https://d-nb.info/gnd/116914151X	https://d-nb.info/gnd/1027811639
Gersdorff Ada	116722266
Gerstenbergk Jenny	https://d-nb.info/gnd/1151646407	https://d-nb.info/gnd/118540254
Gerth Silesius	kein Eintrag von api gefunden
Gerzabek A.	kein Eintrag von api gefunden
Geyer Anna	124808840
Geyersbach Dorothee Fried.	1168764912
Giehrl Emmy	113891326
Gies L	1068073527
Giese Marie	https://d-nb.info/gnd/1294335294	https://d-nb.info/gnd/116616881
Giese Martha	103128916X
Giger Hermine	kein Eintrag von api gefunden
Giger Rosamunde	kein Eintrag von api gefunden
Gilbert Frank	https://d-nb.info/gnd/1055112332	https://d-nb.info/gnd/1041679858
Gilbert Joh. Wilh. Albertine	kein Eintrag von api gefunden
Gilgen Hermine	1056106778
Gilsa S.	kein Eintrag von api gefunden
Gilten Henriette Christiane	116378921
Gimmi Emilie Maria	kein Eintrag von api gefunden
Gindroz Cords Elise Pauline und	kein Eintrag von api gefunden
Gintl Julie	kein Eintrag von api gefunden
Giorgi Antonia	kein Eintrag von api gefunden
Giovane Juliane	118861670
Girgl Therese	kein Eintrag von api gefunden
Girtler Emma	kein Eintrag von api gefunden
Gissot Sophie	kein Eintrag von api gefunden
Gizycki Lily	11867353X
Gjertz Maria	1102928070
Glas Elsa	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Glasenapp Magdalene	1270499130
Glaser Juliane	1044003480
Glaser Marie	https://d-nb.info/gnd/1287692796	https://d-nb.info/gnd/1271450364
Glass Luise	116654287
Gleichen Elise	116682477
Gleichen-Russwurm Emilie	https://d-nb.info/gnd/116657979	https://d-nb.info/gnd/118695371	https://d-nb.info/gnd/118754971	https://d-nb.info/gnd/118607626
Gleim Betty	119368587
Gleim Elisabeth	119368587
Gleye Carlita Maria	1038112206
Glieher Constance	kein Eintrag von api gefunden
Glinzer Johanna	kein Eintrag von api gefunden
Glocker Maria	kein Eintrag von api gefunden
Gloeckner Molly	kein Eintrag von api gefunden
Glogau Bertha	116666684
Glück Elisabeth	https://d-nb.info/gnd/10692981X	https://d-nb.info/gnd/116667877
Glümer Charlotte	https://d-nb.info/gnd/17209965X	https://d-nb.info/gnd/116682477
Glümer Claire	https://d-nb.info/gnd/116682477	https://d-nb.info/gnd/17209965X	https://d-nb.info/gnd/117192945
Gmeiner Christiane	116683287
Gnade Elisabeth	116692448
Gnauck-Kühne Elisabeth	https://d-nb.info/gnd/119331071	https://d-nb.info/gnd/11692277X
Gnevkow Anna	1159125562
Göckingk Amalie	116699523
Godai Josefine	kein Eintrag von api gefunden
Goddard Christophine	kein Eintrag von api gefunden
Gödel Johanna	1012266850
Godin A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Goedicke Else	kein Eintrag von api gefunden
Goehren Caroline	117010790
Goës Herma	1158108478
Goeschke Ann	kein Eintrag von api gefunden
Goethe Wilhelmine Ernestine Ottilie Henr.	118540254
Goetsch Anna	116733063
Goetz Margarete	119192330
Goetze Anna	https://d-nb.info/gnd/1270519697	https://d-nb.info/gnd/116786590
Goetze Auguste	https://d-nb.info/gnd/116740345	https://d-nb.info/gnd/1164197096
Goetzenberger Marie Amélie	116741392
Goetzendorff-Grabowski Helene	127680381
Gogarten Arete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Göhler Martha	1021279005
Goldegg Maria Itha	127614060
Goldschmidt Henriette	https://d-nb.info/gnd/1173374582	https://d-nb.info/gnd/1173374574
Goldschmidt Johanna	116756535
Goldschmidt Olga	https://d-nb.info/gnd/1036590674	https://d-nb.info/gnd/1046386727
Goldschmidt Thora	128843608
Goldsmith Sophie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Goldstein Augusta Fr.	121574407
Goldstein Clara Maria Aurora	102536058
Goldstein Frida	16063586-X
Gölling Elise Anna	kein Eintrag von api gefunden
Göllner Luise	1157415679
Göllnitz Elis	https://d-nb.info/gnd/1264158572	https://d-nb.info/gnd/1052485898
Goltz A.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Goltz Fritz	https://d-nb.info/gnd/128003014	https://d-nb.info/gnd/128332328	https://d-nb.info/gnd/125536046
Goltze Marie	kein Eintrag von api gefunden
Gommert Marie	kein Eintrag von api gefunden
Gonzenbach Laura	121023680
Göpel Karoline	121045684
Görde A	1159195501
Gordon Emy	119369672
Gordon Marie	https://d-nb.info/gnd/130166294	https://d-nb.info/gnd/118794558
Gorges Clara	104217590X
Görner Anna Nora	kein Eintrag von api gefunden
Gosche Vescina Lucy	kein Eintrag von api gefunden
Göschen Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Göschke Anna	kein Eintrag von api gefunden
Gosseck Herm	1158108478
Gossmann Johanna Elisabeth	kein Eintrag von api gefunden
Gossmann Minna	kein Eintrag von api gefunden
Gossmann F	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Goethe Ottilie	https://d-nb.info/gnd/118540254	https://d-nb.info/gnd/1151959049	https://d-nb.info/gnd/118717901	https://d-nb.info/gnd/119219611	https://d-nb.info/gnd/118717928
Gothein Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Götz Lisette	kein Eintrag von api gefunden
Gottberg Adelaide	116761873
Gottberg Anna	116788542
Gotthardt Natalie	kein Eintrag von api gefunden
Gotthelf Henriette	https://d-nb.info/gnd/1050469399	https://d-nb.info/gnd/1240506848	https://d-nb.info/gnd/118540963	https://d-nb.info/gnd/1030141339	https://d-nb.info/gnd/117107352
Gottschalk Fernande	kein Eintrag von api gefunden
Gottschall M.	119449072
Gottsched Viktoria Adelgunde Luise	118696734
Götze Fried. Pauline	kein Eintrag von api gefunden
Götzenberger Amelie	116741392
Goupy Hortense	kein Eintrag von api gefunden
Gouraud Julie	172102596
Grabbé Hrt	kein Eintrag von api gefunden
Grabi Magdalene	1036590690
Grabowska Thekla	kein Eintrag von api gefunden
Grad Max	116147857
Gradenwitz Clara	kein Eintrag von api gefunden
Graf Antonie	https://d-nb.info/gnd/1075459559	https://d-nb.info/gnd/1213825040
Graf Emilie	https://d-nb.info/gnd/1215940270	https://d-nb.info/gnd/1201023173	https://d-nb.info/gnd/1253562679	https://d-nb.info/gnd/1151666696
Graf-Bartholomew Mary	116815418
Grail Elise	kein Eintrag von api gefunden
Grametke Henriette	kein Eintrag von api gefunden
Grande Natalie la	1318435625
Grans Charlotte Agnes Elise	https://d-nb.info/gnd/10430992X	https://d-nb.info/gnd/11682218X
Grashey Anna	116823194
Grass Ida	1257720171
Grasshoff Marie	135733057
Grau Josephine	116824204
Grauenhorst Erna	kein Eintrag von api gefunden
Grave Agnes le	189552824
Gravell Charlotte	kein Eintrag von api gefunden
Gravenreuth Charlotte	116827149
Gravière Caroline	13149645X
Gray Charlotte A	kein Eintrag von api gefunden
Grazie Eugenia Maria	kein Eintrag von api gefunden
Grebitz Caroline Eleonore	122589203
Gregor Johanna u. Elli	kein Eintrag von api gefunden
Gregorius Johanne Elisabeth	1038207568
Greie Elizabeth	kein Eintrag von api gefunden
Greif M	https://d-nb.info/gnd/116833831	https://d-nb.info/gnd/114109259X
Greiffenberg Katharina	https://d-nb.info/gnd/118541978	https://d-nb.info/gnd/137492596	https://d-nb.info/gnd/104287632
Greiner Christine	12798545X
Greiner Emeline	1038220408
Greverus Renate	kein Eintrag von api gefunden
Grey-Stipek Valerie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Greyerz Lina	11773781X
Griebel Lucy	116833815
Griebel Minna	116833831
Grieben Ferdinande	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Griessler Agnes	kein Eintrag von api gefunden
Grimm Charlotte	https://d-nb.info/gnd/120473437	https://d-nb.info/gnd/118542222
Grimm Emma u. Laddey Emilie	kein Eintrag von api gefunden
Grimm Gisela	https://d-nb.info/gnd/11907074X	https://d-nb.info/gnd/118697773	https://d-nb.info/gnd/116550872
Grimm Marie	https://d-nb.info/gnd/1023708116	https://d-nb.info/gnd/1081729015	https://d-nb.info/gnd/116853875	https://d-nb.info/gnd/116842660	https://d-nb.info/gnd/1048034399
Grineau Joseph	116824204
Groag Carola	1245894870
Gröben Elisabeth	https://d-nb.info/gnd/126133034	https://d-nb.info/gnd/121433269	https://d-nb.info/gnd/132675994	https://d-nb.info/gnd/117563641	https://d-nb.info/gnd/1124102973	https://d-nb.info/gnd/138684898	https://d-nb.info/gnd/123539250	https://d-nb.info/gnd/1131392167
Gröben Ida	139971335
Gröben L	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gröbner-Friedl Ottilie	kein Eintrag von api gefunden
Groeger Fanny	1046109928
Grohe Karoline	kein Eintrag von api gefunden
Gröhe Theresa	116466189
Grohn Elise	kein Eintrag von api gefunden
Grönau Isidore	101145918
Groner Auguste	119196778
Gröning Anna	https://d-nb.info/gnd/116860979	https://d-nb.info/gnd/1072910810	https://d-nb.info/gnd/1072910829	https://d-nb.info/gnd/1072910837	https://d-nb.info/gnd/119272555
Groningen Rosa	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Grosmann Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Gross 	https://d-nb.info/gnd/1020511400	https://d-nb.info/gnd/105774672X
Gross Cary	116683287
Gross v. Trockau Auguste	1049303652
Grossmann Adelaide	1037809963
Grossmann Julie	11687225X
Grosschmid Marie	kein Eintrag von api gefunden
Grossmutter in Thüringen 	kein Eintrag von api gefunden
Groth Franziska	116877529
Grotthuss Elise	116878975
Grube Elisab	116117249
Gruben Lina	kein Eintrag von api gefunden
Gruber Charlotte	https://d-nb.info/gnd/1081095873	https://d-nb.info/gnd/1233727559	https://d-nb.info/gnd/118555618
Grumbach L.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Grün 	https://d-nb.info/gnd/1138061573	https://d-nb.info/gnd/4369677-6	https://d-nb.info/gnd/128211954	https://d-nb.info/gnd/1147057273	https://d-nb.info/gnd/1031588922	https://d-nb.info/gnd/1022753665	https://d-nb.info/gnd/105747459	https://d-nb.info/gnd/120366266	https://d-nb.info/gnd/126729247
Grundemann Emma Helene	kein Eintrag von api gefunden
Gründler Adele	1047219018
Gründler Charl	1322702004
Grund Martin	119424811X
Grundschöttel Marie	https://d-nb.info/gnd/116895020	https://d-nb.info/gnd/1194249183	https://d-nb.info/gnd/119424811X
Gruner Clara	https://d-nb.info/gnd/1038389712	https://d-nb.info/gnd/1156957389
Grünewald Henriette	142790109
Grünwald-Zerkowitz Sidonie	116893281
Grünzweig Amalie	kein Eintrag von api gefunden
Gruss Ida	1073493776
Gschwind 	126450242
Gudden Sophie	1064863957
Guhl Irma	kein Eintrag von api gefunden
Guilleaume-Schack Gertrud	kein Eintrag von api gefunden
Guinness Geraldine M.	kein Eintrag von api gefunden
Guischard Wilhelmine Constanze	kein Eintrag von api gefunden
Guischard Wilhelmine	11692408X
Gumpert Thekla	https://d-nb.info/gnd/118820168	https://d-nb.info/gnd/116007664
Gumpinger Frida	kein Eintrag von api gefunden
Gumprich Josephine	kein Eintrag von api gefunden
Günderode Karoline	https://d-nb.info/gnd/118543202	https://d-nb.info/gnd/116910666	https://d-nb.info/gnd/1222142406
Günther-Brauer Maria	116914629
Günther Karoline	https://d-nb.info/gnd/1225312949	https://d-nb.info/gnd/131717766	https://d-nb.info/gnd/117067512
Günther Leontine	116184833
Günther v. Freiberg 	1063011841
Günther Juliane	https://d-nb.info/gnd/117500496	https://d-nb.info/gnd/1196934142
Günther Maria	https://d-nb.info/gnd/129623598	https://d-nb.info/gnd/1180795024	https://d-nb.info/gnd/116913371	https://d-nb.info/gnd/1216831246	https://d-nb.info/gnd/11691338X
Guenther u. Benda C. Paula	kein Eintrag von api gefunden
Günz u. Dick Marie A.	kein Eintrag von api gefunden
Günzler-Stotz Charlotte	kein Eintrag von api gefunden
Gürnth Dorothea Christine	https://d-nb.info/gnd/101164106	https://d-nb.info/gnd/1157469116
Gurschner Alice	https://d-nb.info/gnd/116299525	https://d-nb.info/gnd/1275759408	https://d-nb.info/gnd/1164385046
Gurwitsch Sophie	kein Eintrag von api gefunden
Gustava Augusta	kein Eintrag von api gefunden
Gutbier Jeanette Luise	kein Eintrag von api gefunden
Gutfeldt Ina	116931868
Güthner Nina	116917466
Gutmann Dora	kein Eintrag von api gefunden
Guttmann Emma	1038453852
Gutwit Anna	kein Eintrag von api gefunden
Guźkowski Elisabeth	1227624891
Gyarmathy Etelka	1158730888
Gysel-Hallauer Bertha	127696962
Haag Frau	https://d-nb.info/gnd/131000000X	https://d-nb.info/gnd/1055207163	https://d-nb.info/gnd/5332445-6	https://d-nb.info/gnd/1203264739	https://d-nb.info/gnd/4617746-2	https://d-nb.info/gnd/1112556567	https://d-nb.info/gnd/1112556540
Haag Ella	1064473016
Haardt J	116902604
Haas Charlotte Louise	kein Eintrag von api gefunden
Haass Catharina Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Haberkern Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Habermann Auguste	kein Eintrag von api gefunden
Habermann Mathilde	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hackenschmidt Ch	120695081
Häcker Clara	https://d-nb.info/gnd/104217590X	https://d-nb.info/gnd/116356960
Häcker Hermine	kein Eintrag von api gefunden
Hadeln Maria	138701504
Hadian St	116847956
Haemmerli-Marti Sofie	kein Eintrag von api gefunden
Haertel Wilhelmine	kein Eintrag von api gefunden
Hagedorn Anna Maria	https://d-nb.info/gnd/11637098X	https://d-nb.info/gnd/121501442
Hagemann Henriette	kein Eintrag von api gefunden
Hagemeister Margarethe	122969308
Hagen Anna	https://d-nb.info/gnd/1023953595	https://d-nb.info/gnd/1028300832
Hagen Clara	https://d-nb.info/gnd/1301895733	https://d-nb.info/gnd/1270436341	https://d-nb.info/gnd/1277679487
Hagen Ilse	https://d-nb.info/gnd/1157241875	https://d-nb.info/gnd/120173646	https://d-nb.info/gnd/113865096X	https://d-nb.info/gnd/189428503	https://d-nb.info/gnd/1138650641	https://d-nb.info/gnd/1138651419	https://d-nb.info/gnd/1138651257
Hagen Luise	https://d-nb.info/gnd/1046933698	https://d-nb.info/gnd/1023904020	https://d-nb.info/gnd/137966717
Hagen M.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hagen Marie	106335515X
Hagenburg-Hiecke Marie	1172434360
Hagenstein Marie	1158092334
Hahn Alice	https://d-nb.info/gnd/1200998073	https://d-nb.info/gnd/1068483539	https://d-nb.info/gnd/1035627183
Hahn Amelie	kein Eintrag von api gefunden
Hahn Clara	1213825040
Hahn Franziska	105765791
Hahn-Hahn Luise Sophie Marie Ida Gustava Friederike	118544918
Hahn-Hahn Ida	https://d-nb.info/gnd/118544918	https://d-nb.info/gnd/1071877143	https://d-nb.info/gnd/1213825040
Hahn Helena	1299895107
Hahn Magarethe	kein Eintrag von api gefunden
Hahn Marie Christiane Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hahn Edm R.	116184833
Haid C	https://d-nb.info/gnd/124320058	https://d-nb.info/gnd/142797200	https://d-nb.info/gnd/1037181743	https://d-nb.info/gnd/1157477984	https://d-nb.info/gnd/111934818	https://d-nb.info/gnd/11970224X
Haidheim L	116009764
Hainberg E	127454888
Hainisch Marianne	116393289
Hainzendorf K	kein Eintrag von api gefunden
Halada Helene Anna	kein Eintrag von api gefunden
Halbach-Bohlen Juliet	1074211324
Halben Nora M	kein Eintrag von api gefunden
Halbfass Nora	kein Eintrag von api gefunden
Halbreiter Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Halden Elisabeth	https://d-nb.info/gnd/1064174612	https://d-nb.info/gnd/1212296990	https://d-nb.info/gnd/143056751
Halein Gabriele Rosa Kath.	kein Eintrag von api gefunden
Halfmann Martha	kein Eintrag von api gefunden
Halka Alexander	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hall Albertine	1262917565
Hall Charles	1055100784
Hall Clara	1283037920
Hallauer Bertha	127696962
Hallberg Emilie Emma	18954046X
Halle Henriette	116406275
Haller Christine	https://d-nb.info/gnd/121240159X	https://d-nb.info/gnd/1212402987	https://d-nb.info/gnd/11734530X
Haller Eva	1241274487
Hallervorden Julie	https://d-nb.info/gnd/143712926	https://d-nb.info/gnd/121268821X
Hallin Olga	kein Eintrag von api gefunden
Halm Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Halm Auguste	https://d-nb.info/gnd/1212831519	https://d-nb.info/gnd/118590901
Halm Elise	kein Eintrag von api gefunden
Halm Margarethe	116975024
Halmy Marie	127459278
Halperin Rebecca	1074705009
Haltmeyer L	kein Eintrag von api gefunden
Halwig O	116343265
Hamacher Agnes	126364605
Hamada 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hamann M E.	https://d-nb.info/gnd/116421525	https://d-nb.info/gnd/100158706
Hammer-Stein M.	kein Eintrag von api gefunden
Hammerstein Luise	kein Eintrag von api gefunden
Hanauer Augusta	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hancks Henriette	kein Eintrag von api gefunden
Handel-Mazzetti Enrica	118545566
